"PathName";"NumberVehicles";"SimulationTime";"AverageTruckWaitingTime";"AverageBusWaitingTime";"AveragePassengerVehicleWaitingTime";"TruckAverageNumberWaiting";"BusAverageNumberWaiting";"PassengerVehicleAverageNumberWaiting"
"bridge_N1_LRP035A_LRP035B";0;10.0;0.000145422535189641;0.000115715376615123;7.39336980537325e-05;0.0193968016426967;0.0146453767790734;0.0104971649601983
"N1_LRP035B_LRP038D";1;10.0;0.000145422535189633;0.0367084832701043;0.0341298433677485;1.83896051463103;1.43885257796748;1.08669232710039
"bridge_N1_LRP038D_LRP038E";0;10.0;0.000145422535189633;0.000115715376615133;7.39336980537309e-05;0.0159180516426955;0.00642510581983371;0.00484068284481932
"N1_LRP038E_LRP042A";2;10.0;0.0220687549558439;0.0266472341880116;0.020976089339299;1.70743440731897;0.713375035850155;0.578393876163197
"bridge_N1_LRP042A_LRP042B";0;10.0;0.000145422535189645;0.00011571537661511;7.39336980537182e-05;0.00808997007007047;0.00286500963068475;0.00239619537576681
"N1_LRP042B_LRP048A";3;10.0;0.000145422535189644;0.00011571537661511;7.39336980536964e-05;1.81699472008696;0.683998634630686;0.615365052001285
"bridge_N1_LRP048A_LRP048B";1;10.0;0.000145422535189644;0.00011571537661511;7.39336980536964e-05;0.0100193242536237;0.00361225963068448;0.002972116969489
"N1_LRP048B_LRP050A";1;10.0;0.000145422535189649;0.00011571537661511;7.39336980536985e-05;0.717984816691947;0.273403822130685;0.241803991969489
"bridge_N1_LRP050A_LRP050B";0;10.0;0.000145422535189649;0.00011571537661511;7.39336980536985e-05;0.00747342722969888;0.00266803046401789;0.00213624196948901
"N1_LRP050B_LRP056A";0;10.0;0.000145422535189649;0.000115715376615126;7.39336980537149e-05;1.7934634272297;0.683576717964017;0.604907866969489
"bridge_N1_LRP056A_LRP056B";1;10.0;0.000145422535189653;0.000115715376615126;7.39336980537149e-05;0.0156764375155204;0.00582350963068521;0.00492961696948981
"N1_LRP056B_LRP072A";5;10.0;0.000145422535189634;0.000115715376615167;7.39336980537437e-05;4.88049905917219;1.86164281255682;1.68013657388477
"bridge_N1_LRP072A_LRP072B";0;10.0;0.000145422535189635;0.000115715376615125;7.39336980537751e-05;0.0107218838024785;0.00483379378695249;0.00623662372014924
"N1_LRP072B_LRP089A";6;10.0;0.000145422535189609;0.000115715376615116;7.39336980538058e-05;5.26210979735975;2.49904192912181;3.42862584608838
"bridge_N1_LRP089A_LRP089B";0;10.0;0.000145422535189609;0.000115715376615116;7.39336980538058e-05;0.0100582153752533;0.00448865071162883;0.00587458451701092
"N1_LRP089B_LRP093A";6;10.0;0.000145422535189617;0.0228619492059673;0.0222199349389598;1.05674482241658;0.491221255096822;0.692868694681563
"bridge_N1_LRP093A_LRP093B";0;10.0;0.000145422535189617;0.000115715376615097;7.39336980538458e-05;0.0135995261146968;0.00409334143675775;0.00563816581343201
"N1_LRP093B_LRP095A";3;10.0;0.000145422535189616;0.000115715376615081;7.39336980538298e-05;0.774625881169282;0.240804994742025;0.349487366120673
"bridge_N1_LRP095A_LRP095B";0;10.0;0.000145422535189616;0.000115715376615081;7.39336980538298e-05;0.0103782130278441;0.00304599906576259;0.00415662661029466
"N1_LRP095B_LRP099A";0;10.0;0.000145422535189604;0.000115715376615081;7.39336980538298e-05;1.12910946302784;0.346123582399095;0.503856584943626
"bridge_N1_LRP099A_LRP099B";0;10.0;0.000145422535189604;0.000115715376615081;7.39336980538298e-05;0.0107657130278436;0.00316483239909609;0.00432970994362641
"N1_LRP099B_LRP102A";2;10.0;0.000145422535189603;0.000115715376615081;7.39336980538175e-05;1.13772903673904;0.351057082399096;0.506216089377629
"bridge_N1_LRP102A_LRP102B";0;10.0;0.000145422535189603;0.000115715376615081;7.39336980538175e-05;0.0114668791076569;0.00340345739909558;0.00460746240715452
"N1_LRP102B_LRP105A";0;10.0;0.000145422535189603;0.000115715376615081;7.3933698053831e-05;0.774377920774327;0.23893304073243;0.342541212407155
"bridge_N1_LRP105A_LRP105B";0;10.0;0.000145422535189603;0.000115715376615081;7.3933698053831e-05;0.00936846244099259;0.00275562406576297;0.00367796240715563
"N1_LRP105B_LRP108A";1;10.0;0.000145422535189585;0.000115715376615077;7.3933698053822e-05;0.940447733274325;0.290202915732429;0.414442973259894
"bridge_N1_LRP108A_LRP108B";0;10.0;0.000145422535189585;0.000115715376615077;7.3933698053822e-05;0.0153377749409915;0.00459849906576295;0.00622629820401596
"N1_LRP108B_LRP110A";1;10.0;0.000145422535189585;0.00011571537661506;7.39336980538237e-05;0.48920744160766;0.148261325540589;0.212947964870684
"bridge_N1_LRP110A_LRP110B";0;10.0;0.000145422535189585;0.00011571537661506;7.39336980538237e-05;0.00553481660765902;0.00153790669476841;0.00194983987068298
"N1_LRP110B_LRP111A";0;10.0;0.000145422535189573;0.00011571537661506;7.39336980538237e-05;0.360614233274324;0.108776656694768;0.156850256537349
"bridge_N1_LRP111A_LRP111B";0;10.0;0.000145422535189573;0.00011571537661506;7.39336980538237e-05;0.00936535827432522;0.00269478169476747;0.00362088153735054
"N1_LRP111B_LRP113A";3;10.0;0.000145422535189582;0.000115715376615055;7.393369805383e-05;0.678336057490116;0.206504469194768;0.297745447844436
"bridge_N1_LRP113A_LRP113B";0;10.0;0.000145422535189582;0.000115715376615055;7.393369805383e-05;0.006011773767288;0.00170665669476775;0.00215984233421225
"N1_LRP113B_LRP119B";4;10.0;0.000145422535189595;0.00011571537661505;7.39336980538317e-05;1.73331490805425;0.536433219194768;0.76265984233421
"bridge_N1_LRP119B_LRP119C";0;10.0;0.000145422535189595;0.00011571537661505;7.39336980538317e-05;0.00814512558654583;0.00242946919476821;0.00318784233421181
"N1_LRP119C_LRP126A";2;10.0;0.0438619154264061;0.0324180990612512;0.0446122290292603;2.08017420125324;0.654399362442297;0.911979090370589
"bridge_N1_LRP126A_LRP126B";0;10.0;0.000145422535189619;0.000115715376615132;7.39336980538139e-05;0.00346880868522941;0.00111010798481956;0.00118418573496428
"N1_LRP126B_LRP128A";1;10.0;0.000145422535189619;0.000115715376615132;7.39336980537995e-05;0.434260475351897;0.151887191318153;0.1854800519317
"bridge_N1_LRP128A_LRP128B";0;10.0;0.000145422535189619;0.000115715376615132;7.39336980537995e-05;0.0033813086852313;0.00107948298482023;0.00111989653182665
"N1_LRP128B_LRP139B";4;10.0;0.000145422535189606;0.000115715376615151;7.39336980537853e-05;2.14695532959259;0.761556566318153;0.878555906886688
"bridge_N1_LRP139B_LRP139C";0;10.0;0.000145422535189606;0.000115715376615151;7.39336980537853e-05;0.00448355751152543;0.00149729548482007;0.00154406812554901
"N1_LRP139C_LRP151A";4;10.0;0.000145422535189602;0.000115715376615151;7.39336980537987e-05;2.24617472374998;0.816797503818153;0.893424111862877
"bridge_N1_LRP151A_LRP151B";0;10.0;0.000145422535189633;0.000115715376615109;7.39336980538316e-05;0.0110991461263765;0.00486949108824448;0.00380920501657272
"N1_LRP151B_LRP156A";4;10.0;0.0168420849408418;0.0383118473487288;0.0358352060254611;2.08214536342068;0.94754899082239;0.811054921575682
"bridge_N1_LRP156A_LRP156B";0;10.0;0.000145422535189617;0.000115715376615077;7.39336980538028e-05;0.0357147344480295;0.0126117380337213;0.0110098817506581
"N1_LRP156B_LRP163A";5;10.0;0.000145422535189621;0.000115715376615051;7.39336980538352e-05;1.99245307506004;0.692726887269909;0.63747588175066
"bridge_N1_LRP163A_LRP163B";0;10.0;0.000145422535189615;0.000115715376615079;7.39336980537998e-05;0.079196355633417;0.0297166145609838;0.0294324991467676
"N1_LRP163B_LRP168A";5;10.0;0.000145422535189621;0.000115715376615079;7.39336980538137e-05;1.69866618274411;0.649910614560983;0.642761574237488
"bridge_N1_LRP168A_LRP168B";0;10.0;0.000145422535189622;0.000115715376615079;7.39336980538175e-05;0.0861880413728519;0.0333937485986426;0.0451001850950366
"N1_LRP168B_LRP176A";10;10.0;0.000145422535189602;0.000115715376615119;7.39336980537928e-05;2.75894651364497;1.08781006109865;1.4331944636561
"bridge_N1_LRP176A_LRP176B";0;10.0;0.000145422535189602;0.000115715376615119;7.39336980537928e-05;0.0059663509385942;0.00218849859864406;0.00245098907934491
"N1_LRP176B_LRP187A";6;10.0;0.000145422535189579;0.000115715376615089;7.3933698053803e-05;4.15146623601868;1.63004629726149;2.13899589741021
"bridge_N1_LRP187A_LRP187B";0;10.0;0.000145422535189579;0.000115715376615089;7.3933698053803e-05;0.009247391431554;0.00339409648565914;0.00415778320953855
"N1_LRP187B_LRP204C";15;10.0;0.000145422535189601;0.000115715376615137;7.39336980538013e-05;5.6516083348117;2.24700909648566;2.92827356718815
"bridge_N1_LRP204C_LRP204D";0;10.0;0.000145422535189605;0.000115715376615139;7.3933698053797e-05;0.0917794647882511;0.0333542410882451;0.0414658295899559
"N1_LRP204D_LRP209A";3;10.0;0.000145422535189599;0.000115715376615139;7.39336980537974e-05;2.03590316780037;0.748151657754909;0.938417119922759
"bridge_N1_LRP209A_LRP209B";0;10.0;0.000145422535189599;0.000115715376615139;7.39336980537974e-05;0.0132600052812118;0.00465424108824473;0.00536324872014944
"N1_LRP209B_LRP210A";2;10.0;0.000145422535189603;0.00011571537661515;7.39336980537912e-05;0.573094996995884;0.211577824421576;0.260972194058625
"bridge_N1_LRP210A_LRP210B";0;10.0;0.000145422535189603;0.00011571537661515;7.39336980537912e-05;0.0120216088610212;0.00421690775490986;0.00477200118367495
"N1_LRP210B_LRP211B";0;10.0;0.000145422535189595;0.000115715376615149;7.39336980537923e-05;0.476499150527692;0.176556991088244;0.217044542850343
"bridge_N1_LRP211B_LRP211C";0;10.0;0.000145422535189595;0.000115715376615149;7.39336980537923e-05;0.0104331713610246;0.00362753275491087;0.00404606368367671
"N1_LRP211C_LRP213A";1;10.0;0.000145422535189598;0.000115715376615159;7.39336980537929e-05;0.729968479638365;0.271753866088245;0.334299230350345
"bridge_N1_LRP213A_LRP213B";0;10.0;0.000145422535189598;0.000115715376615159;7.39336980537929e-05;0.0119717957741682;0.0042186160882438;0.00477410535034241
"N1_LRP213B_LRP216A";3;10.0;0.000145422535189593;0.000115715376615152;7.39336980537858e-05;1.7160528612729;0.636790952852307;0.784105830285471
"bridge_N1_LRP216A_LRP216B";0;10.0;0.000145422535189593;0.000115715376615152;7.39336980537858e-05;0.0110596285206495;0.00384991955058177;0.00433517031386993
"N1_LRP216B_LRP217A";0;10.0;0.000145422535189593;0.000115715376615163;7.39336980537858e-05;0.151288066020655;0.0557152320505837;0.0683664203138725
"bridge_N1_LRP217A_LRP217B";0;10.0;0.000145422535189593;0.000115715376615163;7.39336980537858e-05;0.024354753520654;0.00876729455058358;0.0104060036472055
"N1_LRP217B_LRP217D";0;10.0;0.000145422535189593;0.000115715376615163;7.39336980537858e-05;0.168680316020651;0.0621479820505832;0.076308086980538
"bridge_N1_LRP217D_LRP217E";0;10.0;0.000145422535189593;0.000115715376615163;7.39336980537858e-05;0.0225799410206491;0.0081108570505823;0.0095955869805369
"N1_LRP217E_LRP218A";0;10.0;0.000145422535189593;0.000115715376615163;7.39336980537836e-05;0.184498503520654;0.0679985445505829;0.0835310036472051
"bridge_N1_LRP218A_LRP218B";0;10.0;0.000145422535189593;0.000115715376615163;7.39336980537836e-05;0.00813050352065287;0.00276654455058311;0.00299767031387151
"N1_LRP218B_LRP218C";0;10.0;0.000145422535189593;0.000115715376615163;7.39336980537836e-05;0.108199816020648;0.0397784820505813;0.048691420313869
"bridge_N1_LRP218C_LRP218D";0;10.0;0.000145422535189593;0.000115715376615163;7.39336980537836e-05;0.0112101910206561;0.00390560705058386;0.00440392031387288
"N1_LRP218D_LRP219A";2;10.0;0.000145422535189592;0.000115715376615153;7.39336980537925e-05;0.576939395244344;0.212828537307255;0.262820586980539
"bridge_N1_LRP219A_LRP219B";0;10.0;0.000145422535189592;0.000115715376615153;7.39336980537925e-05;0.0099736279338019;0.00342238967958877;0.00386017031387266
"N1_LRP219B_LRP221B";1;10.0;0.000145422535189592;0.000115715376615153;7.39336980537839e-05;1.01375916960046;0.371784056346253;0.461857471827161
"bridge_N1_LRP221B_LRP221C";0;10.0;0.000145422535189592;0.000115715376615153;7.39336980537839e-05;0.0146651696004642;0.00514405634625361;0.00595213111073098
"N1_LRP221C_LRP224A";2;10.0;0.000145422535189591;0.000115715376615144;7.39336980537833e-05;1.02879167388982;0.375030470022852;0.466564068610732
"bridge_N1_LRP224A_LRP224B";0;10.0;0.000145422535189591;0.000115715376615144;7.39336980537833e-05;0.0141774606802839;0.00492669314192743;0.00576031861073396
"N1_LRP224B_LRP226A";0;10.0;0.000145422535189587;0.000115715376615141;7.39336980537918e-05;0.862123044013619;0.313625776475261;0.392611068610734
"bridge_N1_LRP226A_LRP226B";0;10.0;0.000145422535189587;0.000115715376615141;7.39336980537918e-05;0.0176178148469402;0.00617917230859062;0.00732988111072925
"N1_LRP226B_LRP227B";2;10.0;0.00014542253518959;0.000115715376615141;7.39336980537854e-05;0.619537773910666;0.225359734808593;0.281129752024175
"bridge_N1_LRP227B_LRP227C";0;10.0;0.00014542253518959;0.000115715376615141;7.39336980537854e-05;0.0208216267600941;0.0073806306419259;0.00874625857425959
"N1_LRP227C_LRP229A";3;10.0;0.000145422535189597;0.000115715376615144;7.39336980537939e-05;0.718525396735831;0.261133115206184;0.326721550240928
"bridge_N1_LRP229A_LRP229B";0;10.0;0.000145422535189597;0.000115715376615144;7.39336980537939e-05;0.0194607505863955;0.00686145493759973;0.008211341907596
"N1_LRP229B_LRP231B";4;10.0;0.0414714797617611;0.0256129920410115;0.0207954100315216;1.02240981448169;0.370994807639702;0.464867745349699
"bridge_N1_LRP231B_LRP231C";0;10.0;0.000145422535189512;0.000115715376615104;7.39336980537964e-05;0.000794496185382898;0.000879325355814165;0.00111361450596261
"N1_LRP231C_LRP232C";0;10.0;0.00889442236370813;0.00459719346178277;0.0055155836137978;0.0671536998547533;0.0831852506290842;0.126842084875887
"bridge_N1_LRP232C_LRP232D";0;10.0;0.00014542253518959;0.000115715376615075;7.39336980538312e-05;0.00250988556334091;0.00395755375884992;0.00555614653182532
"N1_LRP232D_LRP234A";0;10.0;0.00014542253518959;0.000115715376615075;7.39336980538312e-05;0.0640241355633415;0.103063845425518;0.149089396531827
"bridge_N1_LRP234A_LRP234B";0;10.0;0.000145422535189615;0.000115715376615063;7.39336980537745e-05;0.00240445569242089;0.00305828721078786;0.00443609479773863
"N1_LRP234B_LRP246A";3;10.0;0.00014542253518961;0.000115715376615045;7.39336980537631e-05;0.670094991532048;0.895798924251498;1.3866774403822
"bridge_N1_LRP246A_LRP246B";0;10.0;0.000145422535189568;0.000115715376615167;7.39336980537789e-05;0.0031490243542939;0.00455108451938334;0.00688449744029944
"N1_LRP246B_LRP247A";2;10.0;0.0181973477998354;0.0163983132849708;0.0167181223994828;0.229197808836902;0.357766487249617;0.608708003608026
"bridge_N1_LRP247A_LRP247B";0;10.0;0.000145422535189551;0.000115715376615166;7.39336980537689e-05;0.00296626760556902;0.00517886303372243;0.00825540328248462
"N1_LRP247B_LRP248A";0;10.0;0.000145422535189551;0.000115715376615166;7.39336980537701e-05;0.0286512676055682;0.0514118630337212;0.0853104032824829
"bridge_N1_LRP248A_LRP248B";0;10.0;0.000145422535189551;0.000115715376615166;7.39336980537701e-05;0.00306751760556887;0.00536111303372222;0.0085591532824844
"N1_LRP248B_LRP248C";0;10.0;0.000145422535189551;0.000115715376615166;7.39336980537701e-05;0.00551439260556896;0.00976548803372246;0.015899778282485
"bridge_N1_LRP248C_LRP248D";0;10.0;0.000145422535189551;0.000115715376615166;7.39336980537701e-05;0.00340626760556821;0.00597086303372116;0.00957540328248268
"N1_LRP248D_LRP250A";0;10.0;0.000145422535189551;0.000115715376615166;7.39336980537905e-05;0.115505017605568;0.207748613033721;0.345871653282482
"bridge_N1_LRP250A_LRP250B";0;10.0;0.000145422535189562;0.000115715376615165;7.3933698053775e-05;0.107190669013923;0.166869869906399;0.292944367513245
"N1_LRP250B_LRP265A";8;10.0;0.000145422535189569;0.000115715376615172;7.39336980537791e-05;2.15114776977276;3.42266054108553;5.97116372017027
"bridge_N1_LRP265A_LRP265B";1;10.0;0.000145422535189571;0.000115715376615181;7.39336980537786e-05;0.00906658509373612;0.016867171336622;0.0234206249038248
"N1_LRP265B_LRP269A";4;10.0;0.000145422535189581;0.000115715376615188;7.39336980537747e-05;0.500284033066548;0.954319338709133;1.37149091081945
"bridge_N1_LRP269A_LRP269B";0;10.0;0.000145422535189583;0.000115715376615187;7.39336980537552e-05;0.00989291842706873;0.0184311493102721;0.0339125064411711
"N1_LRP269B_LRP272A";6;10.0;0.00014542253518959;0.000115715376615192;7.39336980537516e-05;0.508216608613084;0.976951118965588;1.8530402734624
"bridge_N1_LRP272A_LRP272B";0;10.0;0.00014542253518959;0.000115715376615192;7.39336980537516e-05;0.00310354225336547;0.00561876527261354;0.00952830549842598
"N1_LRP272B_LRP276B";6;10.0;0.000145422535189587;0.000115715376615188;7.3933698053751e-05;0.578741846861955;1.11714314594494;2.14709179346711
"bridge_N1_LRP276B_LRP276C";0;10.0;0.000145422535189587;0.000115715376615188;7.3933698053751e-05;0.00303972916651396;0.00545840482629739;0.00937968542548532
"N1_LRP276C_LRP277A";1;10.0;0.000145422535189587;0.000115715376615187;7.39336980537486e-05;0.0635184166665126;0.122156717326295;0.232841093134236
"bridge_N1_LRP277A_LRP277B";0;10.0;0.000145422535189587;0.000115715376615187;7.39336980537486e-05;0.00290364583318008;0.00519582149296319;0.00884185455567711
"N1_LRP277B_LRP279A";8;10.0;0.000145422535189587;0.000115715376615193;7.39336980537258e-05;0.364048104166512;0.702052029826291;1.32525105821883
"bridge_N1_LRP279A_LRP279B";0;10.0;0.00014542253518959;0.000115715376615192;7.3933698053726e-05;0.00818854225336679;0.0152847471972934;0.0370901426922781
"N1_LRP279B_LRP279C";1;10.0;0.00014542253518959;0.000115715376615192;7.39336980537235e-05;0.0406590422533656;0.0775198721972913;0.19368910292223
"bridge_N1_LRP279C_LRP279D";1;10.0;0.00014542253518959;0.000115715376615192;7.39336980537215e-05;0.00298354225336525;0.00530849719728975;0.0118834319360246
"N1_LRP279D_LRP286A";3;10.0;0.0001454225351896;0.000115715376615193;7.39336980537417e-05;0.956398261138441;1.83543684502854;4.64263435595266
"bridge_N1_LRP286A_LRP286B";0;10.0;0.0001454225351896;0.000115715376615193;7.39336980537417e-05;0.0325757291665118;0.0619945624552972;0.156275814285988
"N1_LRP286B_LRP287A";0;10.0;0.0001454225351896;0.000115715376615193;7.39336980537443e-05;0.124457124999846;0.237992729121966;0.604035855952657
"bridge_N1_LRP287A_LRP287B";0;10.0;0.0001454225351896;0.000115715376615193;7.39336980537443e-05;0.0024628541665125;0.00431356245529897;0.00952856428599188
"N1_LRP287B_LRP290A";1;10.0;0.0001454225351896;0.0001157153766152;7.39336980537449e-05;0.331244624999846;0.634092729121965;1.61076980036766
"bridge_N1_LRP290A_LRP290B";0;10.0;0.0001454225351896;0.000115715376615206;7.39336980537449e-05;0.00664741666651257;0.0123290624552997;0.0298344625828529
"N1_LRP290B_LRP290C";0;10.0;0.0001454225351896;0.000115715376615207;7.39336980537449e-05;0.0334203333331802;0.0636123957886359;0.159928212582858
"bridge_N1_LRP290C_LRP290D";0;10.0;0.0001454225351896;0.000115715376615207;7.39336980537449e-05;0.00522149999984676;0.00959772912196892;0.022905712582857
"N1_LRP290D_LRP298A";12;10.0;0.000145422535189594;0.000115715376615207;7.39336980537386e-05;1.12927102614686;2.21304165054719;5.52653282715281
"bridge_N1_LRP298A_LRP298B";0;10.0;0.000145422535189594;0.000115715376615207;7.39336980537386e-05;0.00430247799280897;0.00801684508430757;0.0185491722546087
"N1_LRP298B_LRP299A";0;10.0;0.000145422535189594;0.000115715376615207;7.39336980537386e-05;0.103160790492807;0.201435282584303;0.499946172254599
